"AppName","type","ResourceGroup","Location","TeamOwner"
"us-n-dpms-sql-soar-004-DataConversion010183-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010187-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010187-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010187-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010187-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010188-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010188-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010188-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010188-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010189-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010189-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010189-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010189-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010191-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010191-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010191-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010191-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010196-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010196-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010196-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010196-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010197-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010197-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010197-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010197-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010200-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010200-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010200-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010200-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010211-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010211-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010211-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversion010211-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversionPRAC000002-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversionPRAC000002-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversionPRAC000002-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-DataConversionPRAC000002-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CHC-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CHC-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CLMS-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CLMS-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CLMS-UNSHARDED-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-CLMS-UNSHARDED-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-COMM-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-COMM-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-EDBJ-CONTROL-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-EDBJ-CONTROL-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-EDBJ-REPORT-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-EDBJ-REPORT-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ELIG-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ELIG-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ENTP-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ENTP-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ERA-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-ERA-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-FILE-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-FILE-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-JOBS-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-JOBS-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-MRS-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-MRS-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000002-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000002-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000002-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000002-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000003-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000003-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000003-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000003-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000004-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000004-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000004-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000004-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000005-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000005-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000006-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000006-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000006-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000006-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000007-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000007-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000008-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000008-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000009-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000009-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000009-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000009-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000011-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000011-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000012-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000012-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000012-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000012-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000013-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000013-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000013-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000013-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000014-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC000014-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010014-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010014-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010015-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010015-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010016-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010016-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010016-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010016-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010017-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010017-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010017-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010017-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010018-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010018-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010018-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010018-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010019-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010019-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010020-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010020-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010020-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010020-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010021-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010021-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010022-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010022-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010022-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010022-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010023-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010023-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010023-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010023-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010024-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010024-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010025-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010025-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010026-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010026-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010027-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010027-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010027-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010027-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010028-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010028-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010029-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010029-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010030-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010030-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010031-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010031-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010031-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010031-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010032-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010032-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010032-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010032-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010033-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010033-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010033-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010033-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010034-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010034-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010034-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010034-004-Size","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010035-004-Deadlocks","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010035-004-Failed Conn","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
"us-n-dpms-sql-soar-004-US-N-DPMS-DBO-PRAC010035-004-Processor Utilization","microsoft.insights/metricalerts","us-n-dpms-fuse-alert-resources","global","No Team Tag"
